"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","JOSHUA LOPEZ","DEM","58"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","PATRICK MARA","REP","147"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","SEKOU BIDDLE","DEM","45"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","TOM BROWN","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","VINCENT ORANGE","DEM","20"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","90","6","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","91","6","TOTAL REGISTERED VOTERS","","5101"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","91","6","TOTAL BALLOTS CAST","","523"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","ALAN PAGE","GRN","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","DOROTHY DOUGLAS","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","BRYAN WEAVER","DEM","79"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","JOSHUA LOPEZ","DEM","44"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","PATRICK MARA","REP","169"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","SEKOU BIDDLE","DEM","117"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","TOM BROWN","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","VINCENT ORANGE","DEM","80"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","91","6","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","92","7","TOTAL REGISTERED VOTERS","","1934"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","92","7","TOTAL BALLOTS CAST","","126"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","DOROTHY DOUGLAS","DEM","22"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","BRYAN WEAVER","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","JOSHUA LOPEZ","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","SEKOU BIDDLE","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","TOM BROWN","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","VINCENT ORANGE","DEM","73"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","92","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","93","7","TOTAL REGISTERED VOTERS","","1803"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","93","7","TOTAL BALLOTS CAST","","107"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","ALAN PAGE","GRN","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","DOROTHY DOUGLAS","DEM","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","BRYAN WEAVER","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","JOSHUA LOPEZ","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","PATRICK MARA","REP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","SEKOU BIDDLE","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","TOM BROWN","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","VINCENT ORANGE","DEM","69"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","93","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","94","7","TOTAL REGISTERED VOTERS","","2297"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","94","7","TOTAL BALLOTS CAST","","91"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","DOROTHY DOUGLAS","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","BRYAN WEAVER","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","JOSHUA LOPEZ","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","PATRICK MARA","REP","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","SEKOU BIDDLE","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","TOM BROWN","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","VINCENT ORANGE","DEM","59"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","94","7","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","95","7","TOTAL REGISTERED VOTERS","","1993"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","95","7","TOTAL BALLOTS CAST","","109"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","DOROTHY DOUGLAS","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","BRYAN WEAVER","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","JOSHUA LOPEZ","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","SEKOU BIDDLE","DEM","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","TOM BROWN","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","VINCENT ORANGE","DEM","63"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","95","7","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","96","7","TOTAL REGISTERED VOTERS","","2750"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","96","7","TOTAL BALLOTS CAST","","129"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","DOROTHY DOUGLAS","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","BRYAN WEAVER","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","JOSHUA LOPEZ","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","PATRICK MARA","REP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","SEKOU BIDDLE","DEM","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","TOM BROWN","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","VINCENT ORANGE","DEM","100"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","96","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","97","7","TOTAL REGISTERED VOTERS","","1670"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","97","7","TOTAL BALLOTS CAST","","118"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","ALAN PAGE","GRN","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","DOROTHY DOUGLAS","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","BRYAN WEAVER","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","JOSHUA LOPEZ","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","PATRICK MARA","REP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","SEKOU BIDDLE","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","VINCENT ORANGE","DEM","70"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","97","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","98","7","TOTAL REGISTERED VOTERS","","2165"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","98","7","TOTAL BALLOTS CAST","","179"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","ALAN PAGE","GRN","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","DOROTHY DOUGLAS","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","BRYAN WEAVER","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","JOSHUA LOPEZ","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","SEKOU BIDDLE","DEM","28"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","VINCENT ORANGE","DEM","115"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","98","7","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","99","7","TOTAL REGISTERED VOTERS","","1697"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","99","7","TOTAL BALLOTS CAST","","103"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","ALAN PAGE","GRN","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","DOROTHY DOUGLAS","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","BRYAN WEAVER","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","JOSHUA LOPEZ","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","SEKOU BIDDLE","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","TOM BROWN","DEM","14"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","VINCENT ORANGE","DEM","64"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","99","7","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","100","7","TOTAL REGISTERED VOTERS","","2201"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","100","7","TOTAL BALLOTS CAST","","79"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","DOROTHY DOUGLAS","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","BRYAN WEAVER","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","JOSHUA LOPEZ","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","PATRICK MARA","REP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","SEKOU BIDDLE","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","TOM BROWN","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","VINCENT ORANGE","DEM","52"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","100","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","101","7","TOTAL REGISTERED VOTERS","","1919"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","101","7","TOTAL BALLOTS CAST","","229"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","DOROTHY DOUGLAS","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","BRYAN WEAVER","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","JOSHUA LOPEZ","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","PATRICK MARA","REP","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","SEKOU BIDDLE","DEM","53"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","TOM BROWN","DEM","43"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","VINCENT ORANGE","DEM","107"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","101","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","102","7","TOTAL REGISTERED VOTERS","","2786"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","102","7","TOTAL BALLOTS CAST","","165"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","ALAN PAGE","GRN","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","DOROTHY DOUGLAS","DEM","11"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","BRYAN WEAVER","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","JOSHUA LOPEZ","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","PATRICK MARA","REP","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","SEKOU BIDDLE","DEM","29"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","TOM BROWN","DEM","13"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","VINCENT ORANGE","DEM","91"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","102","7","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","103","7","TOTAL REGISTERED VOTERS","","4203"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","103","7","TOTAL BALLOTS CAST","","242"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","ALAN PAGE","GRN","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","DOROTHY DOUGLAS","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","BRYAN WEAVER","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","JOSHUA LOPEZ","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","PATRICK MARA","REP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","SEKOU BIDDLE","DEM","38"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","VINCENT ORANGE","DEM","162"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","103","7","WRITE-IN","NON","4"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","104","7","TOTAL REGISTERED VOTERS","","3073"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","104","7","TOTAL BALLOTS CAST","","135"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","ALAN PAGE","GRN","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","DOROTHY DOUGLAS","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","BRYAN WEAVER","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","JOSHUA LOPEZ","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","SEKOU BIDDLE","DEM","21"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","TOM BROWN","DEM","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","VINCENT ORANGE","DEM","83"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","104","7","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","105","7","TOTAL REGISTERED VOTERS","","2803"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","105","7","TOTAL BALLOTS CAST","","133"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","DOROTHY DOUGLAS","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","BRYAN WEAVER","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","ARKAN HAILE","NOP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","JOSHUA LOPEZ","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","105","7","PATRICK MARA","REP","1"
